"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"634-6","Identificação de bactérias","Ident","Pt","XXX","Nom","Cultura aeróbica","MICRO","Bacteria XXX Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"635-3","Identificação de bactérias","Ident","Pt","XXX","Nom","Cultura anaeróbica","MICRO","Bacteria XXX Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"636-1","Identificação de bactérias","Ident","Pt","XXX","Nom","Cultura de líquidos biológicos estéreis","MICRO","Bacteria XXX BFld Cult","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; BFld Cult; Cultures; C&S; Isolated; Microbiology",""
"6459-2","Identificação de bactérias","Ident","Pt","Alimento","Nom","Cultura","MICRO","Bacteria alimento Cult","","Bact; Identity or presence; Point in time; Random; Foods; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"6460-0","Identificação de bactérias","Ident","Pt","Escarro","Nom","Cultura","MICRO","Bacteria Spt Cult","","Bact; Identity or presence; Point in time; Random; Spt; Lower respiratory; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"6461-8","Identificação de bactérias","Ident","Pt","Fezes","Nom","Cultura anaeróbica","MICRO","Bacteria Stl Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"6462-6","Identificação de bactérias","Ident","Pt","Ferida","Nom","Cultura","MICRO","Bacteria Wnd Cult","","Bact; Identity or presence; Point in time; Random; Wnd; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"6463-4","Identificação de bactérias","Ident","Pt","XXX","Nom","Cultura","MICRO","Bacteria XXX Cult","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"6792-6","Potássio","SRat","24H","Fezes","Qn","","CHEM","Potássio 24H Stl-sRate","","K+; Potass; K; sRate; Substance rate; 1 day; 24 hours; 24HR; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Quantitative; QNT; Quant; Quan; Chemistry",""
"6940-1","Potássio","SRat","XXX","Fezes","Qn","","CHEM","Potássio ?Tm Stl-sRate","","K+; Potass; K; sRate; Substance rate; ?Tm; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Quantitative; QNT; Quant; Quan; Chemistry",""
"72340-3","Bactéria","","Pt","Liq.Prostát","Ord","Microscopia optica","HEM/BC","","","",""
"73960-7","Identificação de bactéria","Ident","Pt","Boca","Nom","Cultura","MICRO","","","",""
"74356-7","Identificação de bactéria","Ident","Pt","VP shunt","Nom","Cultura","MICRO","","","",""
"74348-4","Identificação de bactéria","Ident","Pt","MedOssea^doador","Nom","Cultura aeróbica","MICRO","","","",""
"74355-9","Identificação de bactéria","Ident","Pt","Cisto de Bartholin","Nom","Cultura aeróbica","MICRO","","","",""
"74816-0","Identificação de bactéria","Ident","Pt","Olho","Nom","Cultura Anaeróbica+Aeróbica","MICRO","","","",""
"75269-1","Identificação de bactéria","Ident","Pt","Genital","Nom","Cultura Anaeróbica+Aeróbica","MICRO","","","",""
"9482-1","Potássio","MCnc","Pt","Agua","Qn","","CHEM","Potássio Wat-mCnc","","K+; Potass; K; Mass concentration; Level; Point in time; Random; Wat; Quantitative; QNT; Quant; Quan; Chemistry",""
"9822-8","Identificação de bactérias","Ident","Pt","LiqDial","Nom","Cultura","MICRO","Bacteria Dial fld Cult","","Bact; Identity or presence; Point in time; Random; Dialysis fluid; Dialysate; Diaf; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
