"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"91062-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Plaquetas ^ Unidad de hemoderivado","Nominal","Cultura anaerobia","","","Bacterias identificadas: Plaquetas Unidad de hemoderivado: Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"91063-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Plaquetas ^ Unidad de hemoderivado","Nominal","Cultura aerobia","","","Bacterias identificadas: Plaquetas Unidad de hemoderivado: Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"91818-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Muestra respiratoria superior","Nominal","Cultura anaerobia","","","Bacterias identificadas: Muestra respiratoria superior : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"91819-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Muestra respiratoria superior","Nominal","Cultura aerobia","","","Bacterias identificadas: Muestra respiratoria superior : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"91865-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Genital","Nominal","Cultura anaerobia","","","Bacterias identificadas: Genital : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"91866-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Boca","Nominal","Cultura aerobia","","","Bacterias identificadas: Boca : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"92253-4","Microorganismo identificado","Presencia o identidad","Punto temporal","Aislado o espécimen","Nominal","Genética molecular","","","Microorganismo identificado: Aislado o espécimen : Punto temporal: Presencia o identidad: Nominal: Genética molecular","",""
"93432-3","Blastomyces sp Ag","Concentración de masa","Punto temporal","Lavado broncoalveolar","Cuantitativo","Inmunoensayo","","","Blastomyces sp Ag: Lavado broncoalveolar : Punto temporal: Concentración de masa: Cuantitativo: Inmunoensayo","",""
"9482-1","Potasio","Concentración de masa","Punto temporal","Agua","Cuantitativo","","","","Potasio: Agua : Punto temporal: Concentración de masa: Cuantitativo:","",""
"94841-4","Potasio","Concentración de sustancias","Punto temporal","Orina ^ Feto","Cuantitativo","","","","Potasio: Orina Feto: Punto temporal: Concentración de sustancias: Cuantitativo:","",""
"95074-1","Bacterias","Presencia o umbral","Punto temporal","Lavado broncoalveolar","Ordinal","Microscopía óptica","","","Bacterias: Lavado broncoalveolar : Punto temporal: Presencia o umbral: Ordinal: Microscopía óptica","",""
"95084-0","Péptido C ^2H después de la comida","Concentración de masa","Punto temporal","Suero o Plasma","Cuantitativo","","","","Péptido C : Suero o Plasma : Punto temporal: Concentración de masa: Cuantitativo:","",""
"95095-6","Glucagón ^2 horas después de la comida","Concentración de masa","Punto temporal","Suero o Plasma","Cuantitativo","","","","Glucagón : Suero o Plasma : Punto temporal: Concentración de masa: Cuantitativo:","",""
"95594-8","Calcidiol","Concentración de masa","Punto temporal","Capilar de sangre","Cuantitativo","","","","Calcidiol: Capilar de sangre : Punto temporal: Concentración de masa: Cuantitativo:","",""
"95675-5","Ab.IgG del virus de la fiebre amarilla","Presencia o umbral","Punto temporal","XXX","Ordinal","Inmunoensayo","","","Ab.IgG del virus de la fiebre amarilla: XXX : Punto temporal: Presencia o umbral: Ordinal: Inmunoensayo","",""
"96352-0","Nota","Tipo","Punto temporal","Paciente externo","Documento","Wound care management","","","Nota:Paciente externo :Punto temporal:Tipo:Documento:Wound care management","",""
"9822-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido de diálisis","Nominal","Cultura","","","Bacterias identificadas: Líquido de diálisis : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
