"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"50221-1","细菌","存在情况或阈值","时间点","尿液","序数型","自动化法","尿液分析类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 尿;小便;下泉 尿液分析;尿液分析检测;尿液分析检测类;尿液分析检验;尿液分析检验类;尿液分析检验项目类;尿液分析测试;尿液分析测试类 时刻;随机;随意;瞬间 电子化 细菌类;菌 自动 自动型 自动法;自动化",""
"50902-6","钾","物质的量含量","时间点","毛发","定量型","","化学试验类","","","K;K+;钾离子 克分子含量;克分子含量(单位质量);摩尔含量;摩尔含量(单位质量);物质的量含量(单位质量) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 发;头发;毛 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"51480-2","细菌","计数型浓度","时间点","尿液","定量型","自动化计数方法","尿液分析类","","","单位体积内的数量或计数;数量型浓度(单位体积);数量或计数型浓度(计数/体积);数量或计数型浓度(单位体积);计数型浓度(单位体积) 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉 尿液分析;尿液分析检测;尿液分析检测类;尿液分析检验;尿液分析检验类;尿液分析检验项目类;尿液分析测试;尿液分析测试类 时刻;随机;随意;瞬间 电子化 细菌类;菌 自动 自动化计数;自动化计数类实验室方法;自动化计数类方法;自动化计数类检验方法;自动计数;自动计数方法;自动计数法;自动计数类实验室方法;自动计数类方法;自动计数类检验方法 自动型 自动法;自动化",""
"51720-1","钾","质量速率","24小时","尿液","定量型","","化学试验类","","","1天;1日;24.0小时;一天;一日;二十四个小时;二十四小时 K;K+;钾离子 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 单位时间内的质量数;质量速率(单位时间) 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"52966-9","细菌","存在与否或特征标识","时间点","肛门","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 直肠标本 细菌类;菌",""
"52967-7","细菌","存在与否或特征标识","时间点","胃液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 胃内容物",""
"52973-5","细菌","存在与否或特征标识","时间点","痰液 - 气管吸出物","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 痰液 - 气管抽出物 细菌类;菌",""
"53123-6","钾","物质的量速率","1小时","尿液","定量型","","化学试验类","","","1.0小时;60分;60分钟;一小时 K;K+;钾离子 克分子速率;克分子速率(单位时间);摩尔速率;摩尔速率(单位时间);物质的量速率(单位时间) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"53558-3","细菌","存在与否或特征标识","时间点","精液","名义型","培养","微生物学试验类","","","一次射出的精液;射精 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"53617-7","细菌","存在与否或特征标识","时间点","十二指肠液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"53908-0","细菌","存在与否或特征标识","时间点","食道刷涂","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 食管刷涂;食道刷",""
"53911-4","细菌","存在与否或特征标识","时间点","胆汁","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"54148-2","自身抗体","印象","时间点","血清","叙述型","免疫荧光 - Hep2 底物法","血清学试验类","","","Hep2 底物法 IF Hep2 底物;IF Hep2 底物法;免疫荧光 Hep2 底物;荧光免疫检验法 Hep2 底物;荧光免疫法 Hep2 底物 IFA法;IF法;抗补体免疫荧光法;时间分辨荧光法;荧光原位杂交技术;荧光原位杂交法;荧光抗体 印象是一种诊断陈述，始终是对其他某种观察指标的解释或抽象（一系列检验项目结果、一幅图像或者整个某位病人），而且几乎总是由某位专业人员产生。;检查印象;检查印象/解释;检查的印象/解释;检查解释;解释;阐释 叙述;叙述性文字;报告;报告型;文字叙述;文本叙述型;文本描述;文本描述型 时刻;随机;随意;瞬间 血清;血清学;血清学检验项目;血清学检验项目 (非微生物学);血清学检验项目（非微生物学）;血清学检验项目类;血清学检验项目类 (非微生物学);血清学类;血清学类检验项目;血清学类检验项目 (非微生物学);血清学类试验;血清学类试验 (非微生物学);血清学试验;血清学试验 (非微生物学);血清学试验（非微生物学）;血清学试验类 (非微生物学);血清类",""
"56714-9","细菌","存在与否或特征标识","时间点","隐形眼镜","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 接触式透镜;接触透镜;接触镜;胶合透镜;角膜眼镜;隐形眼镜片 时刻;随机;随意;瞬间 细菌类;菌",""
"56715-6","细菌","存在与否或特征标识","时间点","心包液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 心包积液;心包腔积液 时刻;随机;随意;瞬间 细菌类;菌",""
"57355-0","钾","物质的量浓度","12小时","尿液","定量型","","化学试验类","","","12.0小时;十二个小时;十二小时;半天;半日 K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"57379-0","钾","物质的量浓度","2小时","尿液","定量型","","化学试验类","","","120分;120分钟;2.0小时;两小时;二小时 K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"57380-8","钾","物质的量速率","12小时","尿液","定量型","","化学试验类","","","12.0小时;十二个小时;十二小时;半天;半日 K;K+;钾离子 克分子速率;克分子速率(单位时间);摩尔速率;摩尔速率(单位时间);物质的量速率(单位时间) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"5769-5","细菌","单位面积数量或计数","时间点","尿沉渣","定量型","显微镜检查.光学.高倍视野","尿液分析类","","","光学显微镜方法;光学显微镜方法.光学;光学显微镜检;光学显微镜检.光学;光学显微镜检查;光镜检查;光镜检查.光学;光镜法;显微镜检查.普通光学;普通光学显微镜检查;镜检;镜检.光学 光学显微镜检查高倍视野;显微镜检查高倍视野;显微镜检高倍视野 单位面积的数量;单位面积的计数;计数/数量 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉 尿显微镜检 尿显微镜检查 尿液分析;尿液分析检测;尿液分析检测类;尿液分析检验;尿液分析检验类;尿液分析检验项目类;尿液分析测试;尿液分析测试类 尿液显微镜检 尿液沉渣 尿液镜检 尿镜检 时刻;随机;随意;瞬间 显微学;显微术;显微镜学;显微镜检术;显微镜检查;显微镜检查方法;显微镜检查法;显微镜检查类方法;显微镜检查类检验方法;显微镜法;镜检;镜检术;镜检法 细菌类;菌",""
"58940-8","细菌","存在与否或特征标识","时间点","全面父母营养","名义型","培养","微生物学试验类","","","全面父母营养（Total parental nutrition，TPN） 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"58996-0","钾","物质的量速率","18小时","尿液","定量型","","化学试验类","","","18.0小时;十八个小时;十八小时 K;K+;钾离子 克分子速率;克分子速率(单位时间);摩尔速率;摩尔速率(单位时间);物质的量速率(单位时间) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"59162-8","钾","物质的量浓度","24小时","大便","定量型","","化学试验类","","","1天;1日;24.0小时;一天;一日;二十四个小时;二十四小时 K;K+;钾离子 便;大肠运动;排便;粪便;肠运动 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺",""
"5927-9","钾","物质的量浓度","时间点","透析液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 渗析液;透析物",""
"595-9","细菌","存在与否或特征标识","时间点","脓肿","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 脓疡",""
"596-7","细菌","存在与否或特征标识","时间点","羊水","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 羊膜水;胎水",""
"59733-6","钾","质量含量","时间点","组织与涂片","定量型","","药物/毒理学试验类","","","K;K+;钾离子 单位质量的质量数;质量含量(单位质量) 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 未作说明的组织;组织;组织 &amp; 涂片 毒品 毒品类 药品类 药物 药物/毒理学;药物/毒理学试验;药物毒理学试验;药物毒理学试验类 药物类",""
"597-5","细菌","存在与否或特征标识","时间点","吸出物","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 抽出物;抽吸物 时刻;随机;随意;瞬间 细菌类;菌",""
"598-3","细菌","存在与否或特征标识","时间点","吸出物","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 抽出物;抽吸物 时刻;随机;随意;瞬间 细菌类;菌",""
"599-1","细菌","存在与否或特征标识","时间点","^血液制品单位","名义型","需氧微生物培养","微生物学试验类","","","BPU;血液制品单位（Blood product unit，BPU）;血液制品单位（包装）;血液包装单位;超系统 - 血液制品单位 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"60032-0","细菌","存在与否或特征标识","时间点","腹膜透析液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 渗析液;透析物 细菌类;菌",""
"600-7","细菌","存在与否或特征标识","时间点","全血","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 血;血液",""
"60218-5","钾","物质的量浓度","时间点","母乳","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 母奶",""
"602-3","细菌","存在与否或特征标识","时间点","骨","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 骨骼;骨头",""
"60257-3","细菌","存在与否或特征标识","时间点","角膜","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"60258-1","细菌","存在与否或特征标识","时间点","骨髓","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 骨骼;骨头 髓",""
"603-1","细菌","存在与否或特征标识","时间点","烧伤","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 火疮;灼伤 细菌类;菌",""
"604-9","细菌","存在与否或特征标识","时间点","支气管来源的标本","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 支气管来源 时刻;随机;随意;瞬间 细菌类;菌",""
"605-6","细菌","存在与否或特征标识","时间点","套管标本","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 插管标本 时刻;随机;随意;瞬间 细菌类;菌",""
"606-4","细菌","存在与否或特征标识","时间点","脑脊液","名义型","培养","微生物学试验类","","","CSF CSF;脊髓液;Cerebral spinal fluid;脑脊髓液 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 脊液 脊髓液 脑脊液（Cerebral spinal fluid，CSF） 脑脊髓液",""
"607-2","细菌","存在与否或特征标识","时间点","引流液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 引流管 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"608-0","细菌","存在与否或特征标识","时间点","耳","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 耳朵;耳部",""
"609-8","细菌","存在与否或特征标识","时间点","眼睛","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 目;眼;眼部 细菌类;菌",""
"610-6","细菌","存在与否或特征标识","时间点","体液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 物体 细菌类;菌",""
"611-4","细菌","存在与否或特征标识","时间点","体液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 物体 细菌类;菌",""
"616-3","细菌","存在与否或特征标识","时间点","管道标本","名义型","血管内管道培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 管线标本;鼻孔 细菌类;菌 血管内导管培养;血管内管路培养",""
"617-1","细菌","存在与否或特征标识","时间点","胎盘","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 胎座;胎痤;胞衣",""
"618-9","细菌","存在与否或特征标识","时间点","胸膜液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 胸腔积液;胸水;胸膜穿刺液;胸膜腔积水;胸膜腔积液",""
"619-7","细菌","存在与否或特征标识","时间点","腹膜液","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 腹腔积液;水臌;腹水;腹膜腔积水;腹膜腔积液",""
"620-5","细菌","存在与否或特征标识","时间点","皮肤","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 皮;肤;表皮 细菌类;菌",""
"621-3","细菌","存在与否或特征标识","时间点","滑液","名义型","培养","微生物学试验类","","","关节吸出液;关节抽出液;关节液;骨膜液;滑膜腔积液;关节腔积液 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"622-1","细菌","存在与否或特征标识","时间点","痰液","名义型","需氧微生物培养","微生物学试验类","","","下呼吸道;痰 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"623-9","细菌","存在与否或特征标识","时间点","痰液","名义型","囊性纤维变性呼吸系统标本培养","微生物学试验类","","","Null 下呼吸道;痰 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 囊性纤维变性呼吸道标本培养;囊肿性纤维化呼吸系统标本培养;囊肿性纤维化呼吸道标本培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"624-7","细菌","存在与否或特征标识","时间点","痰液","名义型","呼吸系统标本培养","微生物学试验类","","","Null 下呼吸道;痰 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"625-4","细菌","存在与否或特征标识","时间点","大便","名义型","培养","微生物学试验类","","","便;大肠运动;排便;粪便;肠运动 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"62580-6","PhenX - 口腔健康 - 甜味饮料消费方案 080201","-","时间点","^患者","-","PhenX","组套.PhenX","","","Consensus measures for Phenotypes and eXposures;PhenX;暴露;接触;表型与暴露共识指标;表现型与暴露共识指标;表型与暴露公认指标 Consensus measures for Phenotypes and eXposures;表型与暴露共识指标;表现型与暴露共识指标;表型与暴露公认指标 PhenX - 口腔健康 - 甜味饮料（甜饮料、含糖饮料、加糖饮料）消费（消耗、饮用、使用）方案 080201;Consensus measures for Phenotypes and eXposures;PhenX;暴露;接触;表型与暴露共识指标;表现型与暴露共识指标;表型与暴露公认指标 医嘱套餐 医嘱套餐类 医嘱套餐组 医嘱组 医嘱组.PhenX;组套（组合、医嘱组、套餐、套餐医嘱、医嘱套餐、组合申请、组合项目）.PhenX;Consensus measures for Phenotypes and eXposures;PhenX;表型与暴露共识指标;表现型与暴露共识指标;表型与暴露公认指标;PhenX 医嘱组 医嘱组合 医嘱组合类 医嘱组套 医嘱组套类 医嘱组类 医疗服务对象;客户;病人;病患;病号;超系统 - 病人 多重;多重型;多重标尺类型;多重精度类型 套餐 套餐医嘱 套餐医嘱组 套餐医嘱组类 实验室医嘱套餐 实验室医嘱套餐类 实验室医嘱组 实验室医嘱组合类 实验室医嘱组套 实验室医嘱组套类 实验室套餐医嘱组 实验室套餐医嘱组类 实验室检验项目医嘱组合类 实验室检验项目组合类 时刻;随机;随意;瞬间 检验医嘱组合类 检验项目医嘱组合类 检验项目组合类 组 组合 组合医嘱 组合类 组套",""
